name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-10T00:00:00.000Z,"['perfect', 'tablet', 'for', 'my', 'grandkids', 'easy', 'for', 'them', 'to', 'use', 'as', 'the', 'parent', 'can', 'set', 'up', 'controls', 'on', 'this', 'tablet', 'abc', 'mouse', 'can', 'be', 'downloaded', 'for', 'preschool', 'kids', 'which', 'is', 'a', 'plus', 'purchased', 'one', 'for', 'each', 'of', 'my', 'grandchildren', 'so', 'there', 'is', 'no', 'more', 'fighting', 'of', 'tablets', 'great', 'find', 'thank', 'you', 'best', 'buy', 'also', 'i', 'purchased', 'the', 'insurance', 'for', 'these', 'tablets', 'because', 'you', 'know', 'how', 'little', 'ones', 'are', 'overall', 'everyone', 'was', 'very', 'happy', 'at', 'christmas']",Great Find,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-07-02T00:00:00.000Z,"['best', 'electronic', 'i', 'purchased', 'for', 'myself', 'this', 'year', 'great', 'price', 'too']",Love my new Fire,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-16T00:00:00.000Z,"['have', 'a', 'nook', 'this', 'is', 'much', 'better', 'has', 'more', 'apps', 'and', 'thru', 'amazon']","Have a nook, this is better has more apps and go",positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-07T00:00:00.000Z,"['one', 'of', 'the', 'best', 'inexpensive', 'tablets', 'on', 'the', 'market', 'great', 'for', 'the', 'casual', 'user']",Inexpensive,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-10-19T00:00:00.000Z,"['the', 'touch', 'is', 'a', 'great', 'device', 'to', 'control', 'connected', 'home', 'products', 'perfect', 'for', 'outside', 'use', 'for', 'prime', 'music', 'also']",Great device to control the home,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-05-07T00:00:00.000Z,"['inexpensive', 'but', 'well', 'built', 'easy', 'navigation', 'streams', 'movies', 'well', 'sound', 'is', 'decent', 'but', 'requires', 'headphones', 'generally', 'screen', 'is', 'good', 'size', 'and', 'clear', 'finding', 'a', 'case', 'for', 'this', 'model', 'is', 'a', 'challenge', 'i', 'found', 'online', 'but', 'expensive', 'considering', 'tablet', 'price', 'universal', 'cases', 'do', 'nt', 'work', 'due', 'to', 'button', 'placement']",Great inexpensive tablet,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-11-25T00:00:00.000Z,"['this', 'camera', 'is', 'a', 'great', 'addition', 'to', 'my', 'home', 'i', 'really', 'like', 'it']",Awesome camera,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['i', 'got', 'this', 'for', 'my', 'daughter', 's', 'for', 'christmas', 'this', 'is', 'a', 'great', 'gift', 'it', 'helps', 'them', 'learn', 'and', 'keep', 'them', 'out', 'of', 'trouble', 'thanks', 'again', 'best', 'buy']",Great for kids,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-23T00:00:00.000Z,"['requires', 'too', 'many', 'components', 'cameras', 'etc', 'stick', 'with', 'basics', 'in', 'my', 'opinion']","Ok, if you need it.",negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-25T00:00:00.000Z,"['i', 'am', 'loving', 'this', 'tablet', 'my', 'previous', 'tablet', 'was', 'a', 'st', 'year', 'fire', 'this', 'tablet', 'is', 'great', 'for', 'reading', 'games', 'facebook', 'and', 'emails']",Excellent,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-03T00:00:00.000Z,"['i', 'lost', 'my', 'tablet', 'in', 'germany', 'and', 'wanted', 'a', 'replacement', 'fast', 'best', 'buy', 'had', 'both', 'the', 'and', 'inch', 'kindle', 'fires', 'in', 'stock', 'after', 'reading', 'the', 'reviews', 'i', 'decided', 'to', 'go', 'with', 'the', 'inch', 'boy', 'was', 'i', 'glad', 'that', 'i', 'did', 'the', 'larger', 'viewing', 'area', 'is', 'great', 'for', 'watching', 'movies', 'and', 'netflix', 'on', 'the', 'airplane', 'the', 'inch', 'has', 'stereo', 'sound', 'unlike', 'the', 'inch', 'which', 'has', 'only', 'mono', 'overall', 'i', 'am', 'really', 'happy', 'with', 'this', 'tablet']",Excellent tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-09-15T00:00:00.000Z,"['i', 'control', 'all', 'my', 'smart', 'home', 'sthings', 'with', 'it', 'and', 'also', 'have', 'echo', 'dots']",Live it,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-04-07T00:00:00.000Z,"['i', 'am', 'very', 'happy', 'with', 'this', 'amazon', 'tablet', 'i', 'purchased', 'it', 'for', 'business', 'purposes', 'as', 'well', 'as', 'recreational', 'and', 'it', 'works', 'great', 'for', 'both', 'i', 'did', 'get', 'an', 'sd', 'card', 'for', 'more', 'memory', 'also', 'if', 'i', 'would', 'have', 'bought', 'directly', 'from', 'amazon', 'there', 'would', 've', 'been', 'a', 'month', 'wait', 'however', 'i', 'was', 'able', 'to', 'order', 'from', 'best', 'buy', 'online', 'and', 'pick', 'it', 'up', 'that', 'very', 'day']",Dual Use,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-27T00:00:00.000Z,"['the', 'visuals', 'entice', 'utilizing', 'the', 'product', 'with', 'greater', 'frequency', 'easy', 'to', 'set', 'up', 'and', 'works', 'well', 'there', 'should', 'be', 'a', 'manual', 'to', 'accompany', 'the', 'product', 'going', 'online', 'encourages', 'the', 'purchase', 'of', 'a', 'book', 'of', 'directions', 'rather', 'than', 'a', 'simple', 'online', 'manual']",Nice upgrade to the echo.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['i', 'had', 'to', 'sideload', 'google', 'play', 'services', 'to', 'be', 'able', 'to', 'download', 'from', 'the', 'google', 'play', 'store', 'or', 'use', 'google', 'chrome', 'as', 'a', 'web', 'browser', 'as', 'this', 'tablet', 'was', 'designed', 'to', 'be', 'exclusive', 'to', 'amazon']","not bad, but...",positive
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,2017-07-10T00:00:00.000Z,"['for', 'me', 'the', 'kindle', 'black', 'was', 'not', 'a', 'good', 'fit', 'for', 'me', 'there', 'are', 'times', 'i', 'read', 'at', 'night', 'in', 'bed', 'when', 'my', 'husband', 'is', 'sleeping', 'this', 'model', 'does', 'nt', 'have', 'a', 'back', 'light', 'so', 'i', 'm', 'unable', 'to', 'read', 'at', 'night', 'without', 'turning', 'on', 'a', 'light', 'and', 'waking', 'up', 'my', 'husbandso', 'i', 'returned', 'and', 'went', 'for', 'a', 'kindle', 'fire']","Amazon Kindle, Black",negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2017-02-25T00:00:00.000Z,"['but', 'i', 'ca', 'nt', 'figure', 'out', 'how', 'to', 'move', 'books', 'i', 've', 'read', 'into', 'the', 'cloud', 'i', 'do', 'nt', 'like', 'clutter', 'and', 'the', 'more', 'i', 'read', 'and', 'download', 'just', 'clogs', 'up']",Overall great,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-23T00:00:00.000Z,"['i', 'had', 'a', 'smaller', 'version', 'and', 'this', 'was', 'easy', 'to', 'adjust', 'to', 'and', 'use']",great buy and easy to use,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['i', 'like', 'the', 'video', 'feature', 'for', 'my', 'doorbell', 'wish', 'it', 'automatically', 'showed', 'a', 'picture', 'when', 'door', 'bell', 'rung', 'does', 'not', 'facetime', 'maybe', 'later', 'also', 'not', 'all', 'cameras', 'are', 'compatible']",Adds to my Dots,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-06-22T00:00:00.000Z,"['this', 'is', 'my', 'second', 'echo', 'purchase', 'my', 'first', 'was', 'the', 'original', 'echo', 'for', 'my', 'home', 'and', 'the', 'automation', 'feature', 'aside', 'the', 'sound', 'is', 'excellent', 'alexa', 's', 'response', 'is', 'better', 'than', 'any', 'digital', 'assistant', 'to', 'date', 'and', 'the', 'ready', 'access', 'to', 'prime', 'is', 'convenient', 'this', 'is', 'all', 'of', 'that', 'and', 'portable', 'and', 'rechargeable', 'as', 'well', 'additionally', 'the', 'inclusion', 'of', 'bluetooth', 'and', 'a', 'headphone', 'jack', 'is', 'amazing']",Amazon Echo Tap,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-21T00:00:00.000Z,"['excellent', 'combination', 'and', 'easy', 'to', 'install', 'and', 'setup']",Great combination,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['my', 'wife', 'loves', 'alexa', 'it', 'was', 'an', 'early', 'christmas', 'present']",alexa shes awsome,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-06T00:00:00.000Z,"['makes', 'things', 'easy', 'to', 'control', 'connects', 'to', 'other', 'products']",good quality,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-20T00:00:00.000Z,"['seamlessly', 'control', 'your', 'house', 'tell', 'alexa', 'to', 'turn', 'on', 'your', 'favorite', 'music', 'and', 'play', 'games', 'not', 'much', 'else', 'you', 'could', 'ask', 'for', 'especially', 'for', 'the', 'price']",Must have,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['grandson', 'really', 'enjoyed', 'it', 'christmas', 'very', 'easy', 'to', 'use']",Great for Kids,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-17T00:00:00.000Z,"['i', 'love', 'my', 'kindle', 'for', 'reading', 'manga', 'and', 'comics', 'the', 'fact', 'that', 'the', 'graphics', 'are', 'worse', 'than', 'my', 'phone', 'detracts', 'a', 'little', 'from', 'the', 'expirence', 'but', 'serves', 'to', 'remind', 'me', 'that', 'i', 'cheaped', 'out', 'and', 'bought', 'yesterday', 's', 'model', 'this', 'is', 'not', 'a', 'real', 'negative', 'it', 'just', 'appeares', 'less', 'crisp', 'than', 'my', 'phone', 'the', 'increased', 'picture', 'size', 'more', 'than', 'makes', 'up', 'for', 'it', 'in', 'my', 'book']",Great tablet.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-07T00:00:00.000Z,"['i', 'am', 'still', 'learning', 'all', 'the', 'different', 'things', 'i', 'can', 'do', 'with', 'the', 'kindle', 'fire', 'so', 'far', 'i', 'like', 'it']",Kindle Fire,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-30T00:00:00.000Z,"['this', 'product', 'is', 'great', 'it', 'is', 'great', 'for', 'those', 'that', 'enjoy', 'using', 'it', 'for', 'reading', 'but', 'also', 'for', 'entertainment', 'it', 'is', 'the', 'perfect', 'size', 'for', 'sitting', 'in', 'a', 'coffee', 'shop', 'or', 'on', 'your', 'couch', 'to', 'read', 'a', 'book', 'or', 'watch', 'your', 'favorite', 'tv', 'show']",Great for reading and for entertainment,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['i', 'bought', 'the', 'echo', 'after', 'seeing', 'it', 'demonstrated', 'by', 'my', 'brother', 'he', 'proceeded', 'to', 'ask', 'alexa', 'questions', 'and', 'alexa', 'would', 'answer', 'them', 'immediately', 'he', 'then', 'asked', 'it', 'to', 'pull', 'up', 'some', 'songs', 'which', 'it', 'did', 'right', 'away', 'then', 'he', 'asked', 'it', 'to', 'call', 'mom', 'and', 'it', 'did', 'that', 'as', 'well', 'needless', 'to', 'say', 'i', 'had', 'to', 'get', 'one']",Great product,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-13T00:00:00.000Z,"['love', 'being', 'able', 'to', 'turn', 'a', 'light', 'on', 'when', 'i', 'walk', 'inside', 'with', 'no', 'hands', 'alexa', 'is', 'a', 'lifesaver']",Great for everyone!,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['echo', 'show', 'is', 'everything', 'i', 'thought', 'it', 'would', 'be', 'and', 'more', 'the', 'alarm', 'and', 'music', 'actions', 'are', 'the', 'greatest']",Great companion,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-16T00:00:00.000Z,"['good', 'size', 'for', 'space', 'i', 'had', 'for', 'the', 'tv', 'the', 'color', 'is', 'good']",Great TV for the price.,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-04-25T00:00:00.000Z,"['my', 'kids', 'love', 'the', 'kids', 'fire', 'they', 'use', 'it', 'every', 'single', 'day', 'its', 'durable', 'i', 'can', 'put', 'parental', 'control', 'on', 'certain', 'things', 'great', 'buy']",great,positive
